"Attr1","Attr2","Attr3","Attr5","Attr6","Attr7","Attr9","Attr10","Attr12","Attr13","Attr15","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr24","Attr25","Attr26","Attr27","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr45","Attr46","Attr47","Attr48","Attr49","Attr51","Attr53","Attr54","Attr55","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","class"
0.098726,0.31371,0.22376,26.779,0.010132,0.12367,1.7895,0.68629,0.46526,0.11365,563.01,3.1877,0.12367,0.069107,20.964,1.3852,0.12196,0.22298,0.18796,0.5688,72.01,4.3618,0.10221,0.069122,59.666,6.1174,5.1832,0.16348,1.7895,0.68629,0.091354,0.51454,0.051852,0.068153,71.96,0.96055,1.4552,23.072,0.042251,0.023611,0.2658,1.3445,1.3445,5147,0.14385,0.93176,0,17.411,7.1574,54.215,6.7324,3.5058,0
0.047655,0.3296,0.55137,124.36,0.62968,0.047655,1.0136,0.6704,0.43001,0.063653,1864.6,3.034,0.047655,0.047015,81.479,0.62805,0.065092,0.4585,0.67014,0.19575,3.6511,3.8849,0.27325,0.0615,42.435,8.6014,2.8921,0.060382,1.0136,0.83277,0.059571,0.48969,0.13406,0.064218,218.91,0.21061,3.9335,86.64,0.048228,0.047581,0.11082,1.9845,2.4652,4229.8,0.071084,0.95354,0.2422,4.4797,2.6558,39.907,9.1462,3.0005,0
-0.00047545,0.3645,0.21554,-7.7272,0.11523,0.007396,1.0029,0.57353,0.030134,0.045266,1921.7,2.7435,0.007396,0.0048356,44.405,1.0039,0.026569,0.15466,0.57353,0.16834,0.17421,5.4532,0.2144,0.0048356,58.739,6.2139,0.072892,0.026569,1.576,0.6926,0.017371,0.39708,0.13555,0.017371,86.75,-0.0025552,1.12,44.533,-0.035268,-0.023059,0.24543,1.064,1.2849,61200,-0.000829,0.99713,0.20761,8.2197,8.6198,58.571,6.2318,2.8375,0
0.35619,0.62739,0.38313,5.6944,0,0.35619,6.1466,0.37261,0.62929,0.0598,623.01,1.5939,0.35619,0.057949,17.171,0.95018,0.35993,1.3445,0.35619,0.58587,49.769,3.4835,0.040124,0.057949,35.712,10.221,9.2208,0.36157,6.1466,0.37261,0.058824,0.6774,0.056322,0.058558,33.595,1.2318,1.166,18.244,0.34855,0.056706,0.56602,7.3277,7.3277,1166.3,0.95592,0.94212,0,21.257,22.224,33.612,10.859,120.88,0
0.089934,0.67302,0.10076,-5.0661,0.64194,0.12439,1.068,0.29386,0.18483,0.046275,1669.6,1.4858,0.12439,0.039124,0.93612,1.0201,0.14481,0.81999,0.29386,0.16741,0.48643,5.4174,0.17129,0.039124,82.514,4.4235,0.21517,0.14481,3.2122,0.29386,0.045546,0.39018,0.13206,0.045546,58.683,11.029,1.1376,0.99977,0.12208,0.038395,0.67302,1.299,1.299,26343,0.30604,0.93633,0,389.91,6.3207,77.261,4.7243,14.055,0
0.02131,0.044616,0.76132,-3.3803,0,0.027235,1.8421,0.95538,0.61042,0.055046,160.6,22.413,0.027235,0.014785,111.76,0.88216,0.026321,0.09902,0.95538,2.1399,22.422,3.2889,0.024221,0.014785,8.9307,40.87,40.87,0.018572,1.8421,0.95538,0.010082,4.7903,0.0148,0.014289,117.35,0.037783,5.4221,112.9,-0.047842,-0.025972,0.044616,4.9229,4.9229,1480.6,0.022306,0.98582,0,3.266,65.343,8.8407,41.286,9.4918,0
0.16983,1.5568,-1.1286,-206.74,-0.9641,0.16983,2.6221,-0.55726,0.10909,0.095034,2280.4,0.64235,0.16983,0.06477,27.497,1.1603,0.23698,0.16983,-0.65517,0.16006,0.77058,3.1853,0.57906,0.090575,237.78,1.535,1.535,0.23211,2.8673,-0.55726,0.088521,0.025136,0.16404,0.090381,54.164,0.85976,0.15202,30.171,0.15763,0.060117,1.5568,-0.97432,-0.97432,-1729,-0.30476,0.83342,0,13.274,13.687,216.71,1.6843,4.5845,1
-0.068084,0.72843,0.099965,-26.448,0,-0.068084,2.4757,0.27157,-0.098917,-0.006022,-17834,1.3728,-0.068084,-0.027501,41.897,1.0626,-0.051289,0.20349,0.22638,-0.020467,-3.0448,3.0525,0.26288,-0.02102,98.112,3.7202,3.5152,-0.084908,2.4757,0.27157,-0.034297,0.11278,12.871,-0.020717,104.77,-0.23958,0.73236,40.508,-0.10446,-0.042196,0.68829,1.2825,1.2825,112.82,-0.2507,1.0271,0,8.7118,5.8054,101.48,3.5969,11.692,0
0.34078,0.37922,0.17659,15.162,0.12313,0.34078,4.6316,0.62078,0.89864,0.089619,333.46,2.637,0.34078,0.073577,0,0.74846,0.38638,0.81125,0.54729,1.0946,8.4657,2.8327,0.059952,0.075357,32.606,11.194,11.194,0.38638,4.6317,0.62078,0.083421,0.27024,0.027439,0.083421,35.725,-0.31943,0.27024,0,0.31207,0.067379,0.37922,1.3975,1.3975,120.14,0.54895,0.91652,0,68.44,10.217,29.885,12.214,10.427,1
-0.3341,0.47056,-0.25099,-153.71,-0.38425,-0.3341,0.69326,0.52944,-0.71533,-0.43999,-563.07,2.1251,-0.3341,-0.48193,42.606,0.58307,-0.33417,-0.49211,0.43976,-0.64823,-93149,2.7462,0.64046,-0.48193,171.36,2.13,2.1142,-0.30158,0.69326,0.52944,-0.43502,0.2291,-0.05141,-0.48203,57.422,-4.1286,0.28935,29.69,-0.36324,-0.52396,0.46706,0.67537,0.67537,-139.93,-0.63104,1.4798,0,8.5669,24.636,245.91,1.4843,0.88434,0
0.059832,0.72145,0.093261,-36.981,0.10228,0.071892,1.0594,0.25703,0.12959,0.071702,1736.4,1.3861,0.071892,0.033991,49.186,1.0381,0.11025,0.12778,0.25703,0.19349,0.5522,4.5388,0.33068,0.033991,101.42,3.5988,0.15281,0.11025,2.1268,0.42371,0.052126,0.049023,0.12483,0.052126,107.14,0.20993,0.65435,52.106,0.030489,0.014415,0.55477,0.73024,1.2038,3224.8,0.23278,0.94396,0.64852,7.4208,6.2982,95.738,3.8125,6.009,0
-0.053976,0.78411,0.34727,125.56,0,-0.053976,0.96965,0.21589,-0.35634,0.0046287,63767,1.2753,-0.053976,-0.055665,0.53493,0.65826,-0.067687,0.14435,-0.039704,0.0057239,-1203.7,3.1945,0.50476,-0.055665,52.904,6.8993,1.3328,-0.075395,0.96965,0.84853,-0.077754,1.9569,-2.8339,-0.069805,76.162,-37.982,3.2833,0.49634,-0.12615,-0.1301,0.15147,0.43069,1.6928,543.47,-0.25002,1.0544,2.9304,682.33,4.8263,57.017,6.4016,1.9344,0
0.21581,0.33248,0.44108,56.855,0.33262,0.27047,1.1646,0.56873,0.85054,0.15183,387.26,3.0077,0.27047,0.13104,28.643,1.3198,0.2816,0.4332,0.56873,0.77813,1.5889,4.5071,0.011874,0.13104,65.491,5.5733,0.84696,0.2816,2.0654,0.58321,0.13644,0.9873,0.033686,0.13644,78.717,1.3325,1.8777,33.357,0.2387,0.11565,0.318,2.3606,2.4207,14178,0.37947,0.85868,0.025464,12.743,7.2893,56.236,6.4905,8.5668,0
0.003969,0.24133,0.1794,192.46,0,0.003969,0.34659,0.75867,0.049238,0.015914,15971,4.1437,0.003969,0.011452,63.667,1.1547,0.00043212,0.017982,0.1146,0.022854,0.44251,5.7095,0.66538,0.0341,173.9,2.0989,0.70105,0.065732,0.34659,0.87872,0.18965,0.49683,4.0657,0.0012468,231.65,0.065652,2.4756,130.43,-0.0011144,-0.0032153,0.080608,1.0252,1.1875,91905,0.0052315,0.48993,0.15823,5.7329,2.1729,84.89,4.2997,0.46837,0
0.030205,0.72022,0.080281,-18.953,0,0.05626,3.765,0.27978,0.087592,0.0348,2006.4,1.3885,0.05626,0.014943,25.698,1.2828,0.07683,0.11463,0.1236,0.14574,3.6481,3.4596,0.18973,0.017658,63.451,5.7524,5.13,0.070234,3.765,0.27978,0.018654,0.018166,0.15837,0.020406,68.919,0.11395,0.7123,26.186,0.0020672,0.00054905,0.64229,1.0085,1.0085,231.31,0.10796,0.98509,0,14.204,8.4448,62.268,5.8618,13.571,0
0.10229,0.206,0.794,55.837,0.064264,0.12636,2.5932,0.794,0.6134,0.048726,595.05,4.8544,0.12636,0.048726,57.665,0.97981,0.11628,-0.064835,0.63761,0.49655,619.58,2.6808,-0.019052,0.048799,30.353,12.025,12.025,0.11606,2.5932,0.794,0.044754,1.2403,0.059054,0.044838,104.79,0.24967,2.8656,60.367,0.11628,0.044838,0.206,7.9164,-0.51538,380.78,0.12883,0.95147,0,6.3297,7.7454,28.994,12.589,3.8419,0
-0.0018122,0.32273,0.27146,130.79,-0.0078669,-0.0016176,0.43895,0.67727,-0.043105,0.1932,1389,3.0985,-0.0016176,-0.0036852,117.55,1.0172,0.0034332,-0.0084045,0.12055,0.26217,0.67678,4.1863,0.67431,-0.0036834,31.168,11.711,1.3617,-0.00052579,0.43895,0.9456,-0.0011978,0.76161,0.11972,0.0078213,233.17,-0.01282,4.4668,117.41,-0.082991,-0.18907,0.037528,0.98011,1.3684,4169.1,-0.0026758,1.0036,0.3962,3.1051,3.1569,31.205,11.697,0.63523,0
0.02385,0.93449,-0.40539,-97.406,-0.75604,0.01839,1.6284,0.06551,0.019736,0.059843,3500.1,1.0701,0.01839,0.011293,19.028,0.66874,0.12577,-0.74291,-0.63509,0.11013,1.1007,3.5525,0.56577,0.068951,179.2,2.0369,2.031,-0.26946,1.6284,0.06551,-0.16547,0.016113,0.15208,0.077231,114.62,0.28094,0.47382,16.326,0.046705,0.028681,0.93177,0.13832,0.13832,-1446.6,0.36407,0.99386,0,19.182,3.8184,208.85,1.7477,3.4383,0
0.18841,0.12243,0.57699,266.07,0.58003,0.18841,1.3154,0.86612,1.5389,0.26873,201.42,8.1679,0.18841,0.22821,57.436,1.014,0.20047,0.58003,0.86612,1.8121,3.1941,4.9342,-0.31259,0.22821,71.199,5.1265,1.6374,0.20047,0.83287,0.86612,0.24282,3.1727,0.017207,0.24282,137.49,1.4502,4.6517,75.553,0.16702,0.2023,0.12243,2.8815,2.8815,49584,0.21753,0.76021,0,6.3549,4.5596,54.127,6.7435,2.7467,0
0.0044638,0.69283,-0.15507,-210.44,-0.07682,0.0015302,1.0619,0.30717,0.0026647,0.020272,14564,1.4434,0.0015302,0.0017865,130.9,1.0934,0.021169,-0.084174,0.30717,0.029297,0.26244,4.4978,0.8051,0.0017865,259.85,1.4047,0.030554,0.021169,0.88731,0.42575,0.024714,0.0056072,0.61557,0.024714,177.25,0.014531,0.19501,139,0.0053349,0.0062283,0.57425,0.52885,0.73302,-4879.5,0.014532,0.94171,0.38606,2.7883,7.8753,244.7,1.4916,1.4747,0
0.089933,0.38876,-0.011093,-29.612,0.019197,0.089933,0.50682,0.61124,0.71732,0.27703,1010.6,2.5723,0.089933,0.17744,9.3267,1.4038,0.11784,0.20064,0.50879,0.36116,4.1806,3.9855,0.72791,0.22545,117.34,3.1107,1.0032,0.11683,0.50682,0.87463,0.23051,0.18922,0.076993,0.2325,65.217,6.9443,0.80823,12.121,0.067367,0.13292,0.12537,0.6901,0.98748,-107.29,0.14713,0.82302,0.43091,39.135,6.5306,90.291,4.0425,0.57222,0
-0.0019256,0.5169,-0.00030003,-182.51,-0.016645,-0.0032712,0.52381,0.4831,-0.0085918,0.022002,16371,1.9346,-0.0032712,-0.006245,126.32,0.93021,0.009859,0.014872,0.4239,0.024899,0.39797,5.7403,0.97149,0.038504,370.37,1.0283,0.7574,0.1486,0.52381,0.59882,0.28368,0.024066,0.69885,0.018822,258.71,-0.010623,0.52309,169.01,-0.0049368,-0.0094248,0.38073,0.77974,0.96651,0.99921,-0.0039859,0.76662,0.23953,2.8896,2.757,265.3,1.3758,0.84544,0
0.058776,1.0241,-0.065284,-7.1841,-0.13154,0.058776,6.081,-0.024121,0.057392,0.0096655,6359.9,0.97645,0.058776,0.0096655,2.1586,1.1022,0,-0.22557,-0.072764,0.057391,0,3.0119,0.1666,0.018658,71.001,5.1407,5.1407,0.00039596,6.081,-0.024121,6.5114e-05,0.014512,0.038168,0,56.66,1.6343,0.90114,2.4933,0,0,1.0241,-0.58583,-0.58583,-67.105,-2.4367,0.86601,0,169.09,6.6971,61.47,5.9378,147.69,0
0.055566,0.0027664,0.76761,-2540.6,-0.062596,0.055566,0.16976,0.99723,20.086,0.32732,18.172,361.48,0.055566,0.32732,0,1,0,0.10958,0.057272,20.086,0,3.1046,-4.5002,0.73468,100520,0,0,0.0017015,0.16976,0.99723,0.010023,278.47,129.77,0,0.0033796,-1533.8,278.47,43170,0,0,0.0027664,4.343,4.343,976.7,0.05572,0.013903,0,35590,108000,5.9481,61.364,0.7393,0
0.0082928,1.1078,-0.16271,-163.89,-0.13068,0.0080069,1.9611,-0.10781,0.007237,0.01079,19108,0.90268,0.0080069,0.0040828,129.12,1.6541,0.084358,0.048613,-0.12239,0.01936,1.1049,3.5437,0.52056,0.029017,213.16,1.7123,1.7101,0.066629,1.9611,-0.10781,0.033975,0.078573,0.37869,0.043015,159.45,0.011954,0.2259,133.66,0.071204,0.036308,1.1064,-1.9137,-1.9137,-569,-0.076923,0.99596,0,2.8269,12.032,205.92,1.7726,34.812,0
0.090584,0.19462,0.040076,-13.332,0,0.11337,0.86538,0.80538,0.58479,0.21239,386.49,5.1381,0.11337,0.13101,27.228,1.096,0.11542,0.36884,0.74904,0.8273,28.673,4.0943,0.13751,0.13101,94.393,3.8668,3.8518,0.11573,0.86538,0.80538,0.13373,0.39357,0.034906,0.13338,66.49,1.4032,0.87373,31.431,0.044996,0.051995,0.19387,1.0513,1.0513,497.95,0.11247,0.86929,0,13.405,9.2964,81.769,4.4638,1.1297,0
0.061962,0.12086,0.45222,147.11,0.094126,0.072428,1.0817,0.55941,0.59929,0.099069,391.06,8.2743,0.072428,0.06361,10.604,0.77401,0.064023,0.10692,0.55941,0.84677,0.60822,5.2663,-0.23332,0.06361,41.907,8.7099,0.52975,0.064023,1.1583,0.55941,0.056229,3.2437,0.03806,0.056229,58.04,1.8732,4.4681,11.47,0.023649,0.02077,0.12086,1.3103,1.3103,83501,0.11076,0.92449,0,34.422,7.6945,38.742,9.4213,2.667,0
0.076059,0.47175,0.27799,-24.972,0,0.076059,1.6577,0.52825,0.16123,0.063717,1630.2,2.1198,0.076059,0.045881,84.721,0.87718,0.092805,0.24955,0.076059,0.2239,5.542,3.3084,0.28382,0.055982,108.56,3.3622,3.3622,0.071607,1.6577,0.52825,0.043195,0.0051664,0.1285,0.055982,164.54,0.19767,0.77363,88.545,0.063237,0.038146,0.47175,2.1108,2.1108,565.51,0.14398,0.9547,0,4.3083,4.5728,103.87,3.514,6.6242,0
-0.0076261,0.29459,0.055105,7.0395,0.015539,-0.0077901,0.92433,0.70541,-0.029954,0.071336,1403.2,3.3946,-0.0077901,-0.0072519,11.382,1.0462,-0.003403,0.020541,0.70541,0.26068,-0.029282,4.3872,0.17645,-0.0072519,81.679,4.4687,-0.011552,-0.003403,1.1813,0.73993,-0.0031679,0.40596,0.11954,-0.0031679,71.217,-0.22766,1.0831,10.521,-0.087823,-0.081756,0.26007,1.0301,1.0805,1344,-0.010811,1.0819,0.048939,32.069,6.1001,88.366,4.1305,1.5686,0
-0.90896,5.097,-2.3056,-418.52,-3.768,-0.90896,1.5302,-4.097,-0.2756,-0.59137,-2055.9,0.1962,-0.90896,-0.59403,64.252,1.3542,-0.73356,-2.836,-4.677,-0.17753,-4.1822,2.5376,3.1862,-0.46865,542.51,0.67279,0.43535,-0.6888,1.5302,-2.3498,-0.45014,0.067194,-0.2329,-0.4794,183.89,-3.3745,0.21927,44.307,-0.73764,-0.48206,3.2981,-548.4,-314.53,-795,0.22186,1.594,-0.42647,5.6808,3.0508,786.72,0.46395,204.82,0
0.027038,0.4232,0.57983,43.902,0.26873,0.027038,3.0422,0.5768,0.079073,0.032575,1558.7,2.363,0.027038,0.0088876,21.383,1.0847,0.054959,0.0055874,0.35849,0.23417,1.7196,2.837,0.086864,0.012272,41.798,8.7325,7.0557,0.056238,3.0422,0.65807,0.018486,0.60012,0.11106,0.018066,85.973,0.15171,2.1745,21.786,-0.017103,-0.0056219,0.34193,7.3723,8.4109,398.39,0.046875,0.99112,0.14088,17.069,5.6511,41.025,8.897,38.883,0
0.031808,0.36748,0.15212,-48.354,0,0.031808,0.8733,0.63252,0.088524,0.050438,3045.1,2.7213,0.031808,0.036423,106.41,1.0146,0.041578,0.050501,-0.1869,0.11986,4.2557,3.7587,0.41838,0.04761,160.41,2.2754,2.2249,0.055716,0.8733,0.64068,0.063799,0.021689,0.22761,0.04761,210.5,0.12493,0.71479,113.66,0.029339,0.033595,0.35932,1.2947,1.3114,872.72,0.050288,0.96359,0.012897,3.43,3.5066,150.18,2.4304,1.7875,0
0.015686,0.49514,0.41339,46.928,0,0.022793,1.5957,0.50486,0.046034,0.024033,4712.8,2.0196,0.022793,0.014285,39.475,0.46694,0.026957,0.14559,0.46734,0.063094,6.1459,3.1248,0.30558,0.017033,115.21,3.1682,3.1682,0.026957,1.5957,0.50486,0.016894,0.092708,0.38823,0.016894,197.32,0.090894,1.4864,0.016894,0.011402,0.0071458,0.49514,5.5196,5.5196,550.97,0.03107,0.98572,0,9.2464,2.3123,113.26,3.2226,17.445,0
0.21035,0.22965,0.67763,68.488,0.23722,0.20258,1.1039,0.75226,0.88212,0.097334,379.05,4.3544,0.20258,0.089164,45.842,1.0258,0.18331,0.21045,0.75226,0.99677,0.89064,4.4992,0.013455,0.089164,40.727,8.9621,0.7982,0.18331,2.312,0.75226,0.080682,0.88544,0.037401,0.080682,113.09,0.73716,2.7082,50.605,0.16475,0.072512,0.22965,8.1135,8.1135,21391,0.27962,0.90588,0,7.9621,5.4277,36.894,9.8932,24.505,0
0.039297,0.74735,0.064099,35.735,0,0.039297,0.77776,0.25265,0.22606,0.30786,1139.2,1.3381,0.039297,0.050526,0,1.2496,0.063271,0.05941,0.039297,0.32039,2.5828,4.1403,0.90128,0.082023,82.272,4.4365,1.0319,0.0065394,0.77776,0.58327,0.008408,0.30936,0.094571,0.08135,86.424,-0.089864,1.3687,0,-0.13688,-0.17599,0.17383,0.33154,0.76538,885.49,0.15554,0.953,1.3086,6.1783,4.2234,81.58,4.4741,1.0206,0
-0.016885,0.64343,-0.1165,-115.94,0,0.015934,1.2415,0.35657,0.032695,0.050852,3719.9,1.5542,0.015934,0.012835,76.142,1.0249,0.044693,1.1497,0.35119,0.047112,1.2238,3.9999,0.518,0.040252,146.65,2.4937,1.8889,0.028465,1.2415,0.50291,0.022928,0.0021656,0.2334,0.035999,108.73,-0.065197,0.22957,77.781,-0.0025053,-0.0020179,0.48737,0.56677,0.79938,-1164.6,-0.047355,1.0083,0.41041,4.7937,11.202,143.29,2.5474,1.9734,1
0.021783,0.40571,0.38664,182.96,0.007488,0.034298,0.83939,0.59429,0.085265,0.070274,2510.5,2.4648,0.034298,0.040861,0.030469,1.0974,0.066533,0.035207,0.029271,0.11454,2.0614,3.395,-0.10925,0.040861,187.12,1.9506,1.934,0.054751,0.83939,0.59774,0.065227,1.2374,0.14825,0.079263,126.59,310.88,1.961,0.032595,0.041844,0.049851,0.40226,2.8151,2.8315,960.14,0.036654,0.95972,0.0058206,11980,2.8839,174.92,2.0867,3.9762,0
0.084826,0.78944,0.10162,-1.5305,0,0.1154,3.3279,0.21056,0.15623,0.045131,1918.6,1.2667,0.1154,0.034676,11.948,1.0962,0.11204,0.27842,0.20625,0.15152,17.347,4.0649,0.22128,0.036617,83.856,4.3527,4.0725,0.11281,3.3279,0.21056,0.0339,0.080215,0.17922,0.033667,85.661,0.77866,0.99009,12.368,0.077248,0.023212,0.73863,1.3181,1.3181,1180,0.40286,0.96544,0,30.548,4.9517,81.014,4.5054,20.832,0
0.13554,0.23514,0.69937,82.428,0.47026,0.17055,1.0951,0.76486,0.77224,0.097149,430.41,4.2528,0.17055,0.083092,48.371,1.2005,0.16376,0.58065,0.76486,0.69915,0.87378,4.1787,0.068537,0.083092,43.01,8.4864,0.69646,0.16376,2.0871,0.77915,0.079786,0.44959,0.040134,0.079786,145.98,0.49831,2.9351,52.973,0.13491,0.065729,0.22085,9.587,9.7661,10553,0.17721,0.91312,0.01868,7.5459,3.7393,39.273,9.2938,25.727,0
0.11732,0.19012,0.37967,47.181,0.46674,0.14759,1.0777,0.80988,0.86406,0.12966,302.07,5.2597,0.14759,0.083296,34.494,0.964,0.14312,0.58441,0.80988,1.0491,0.87054,5.512,0.030256,0.083296,37.92,9.6256,0.75279,0.14312,1.7917,0.8292,0.080779,0.84328,0.027747,0.080779,83.727,0.70064,2.2425,37.173,0.060974,0.034414,0.1708,1.8016,1.8446,123410,0.14486,0.92791,0.023855,10.582,7.4137,35.186,10.373,3.9415,0
0.017447,0.33099,0.04069,-56.33,0.017447,0.025357,1.0385,0.48316,0.077619,0.089239,1219.6,3.0213,0.025357,0.022844,57.34,0.98564,0.051159,0.025357,0.48316,0.27537,0.15629,4.5157,0.28642,0.022844,111.56,3.2717,0.15456,0.051159,1.1341,0.48745,0.046089,0.10737,0.087154,0.046089,109.27,0.10005,0.59079,59.549,-0.02254,-0.020306,0.32669,0.76374,0.77053,1334.1,0.03611,0.9629,0.0088908,6.3656,7.0286,107.42,3.3977,1.7546,1
0.0088353,0.31179,0.20415,-1.1465,-0.026228,0.010845,1.5337,0.68821,0.048761,0.080543,921.27,3.2073,0.010845,0.007071,31.158,0.95383,0.015852,0.049009,-0.017393,0.38975,2.6311,6.1626,0.20315,0.0081717,53.871,6.7754,4.833,0.026806,1.5337,0.68821,0.017478,0.3502,0.080857,0.010335,82.978,0.067484,1.3292,31.712,-0.096834,-0.063137,0.22241,1.2001,1.2001,296860,0.012838,0.99297,0,11.714,7.0436,52.929,6.896,2.6746,0
0.02436,0.57025,-0.059575,-58.712,0.11229,0.03193,1.0197,0.4084,0.055993,0.074803,1794.1,1.7536,0.03193,0.020588,41.128,1.0924,0.016697,0.13955,0.4084,0.19017,0.10978,5.0036,0.31368,0.020588,136.85,2.6671,0.029281,0.016697,1.5736,0.4084,0.010766,0.14686,0.18602,0.010766,100.47,0.13939,0.58907,41.939,-0.067387,-0.043449,0.57025,0.83462,0.83462,-6007.4,0.059647,0.98065,0,8.8748,6.1504,134.2,2.7197,3.1695,0
-0.036302,0.55909,0.12274,-106.6,0,-0.027139,0.82892,0.44091,-0.066747,0.010851,22688,1.7886,-0.027139,-0.03274,147.75,1.6009,-0.02629,0.09557,0.40179,-0.00030136,-1.2227,5.4894,0.63012,-0.015534,195.55,1.9529,1.4202,0.069999,0.82892,0.57339,0.084447,0.093379,1.8933,-0.031716,216.36,-0.10819,0.47659,154.25,-0.062424,-0.075308,0.4066,0.93679,1.2182,1.3019,-0.082334,0.92185,0.30045,2.4703,5.3199,179.04,2.0387,1.7612,0
0.046387,0.4307,0.35747,684.77,0,0.056718,0.93817,0.5693,0.13179,0.073316,2285.5,2.3218,0.056718,0.060455,97.208,0.77751,0.059931,0.29275,0.38517,0.13572,17.677,3.212,0.45638,0.060481,170.87,2.145,2.1433,0.018849,0.93817,0.5693,0.020091,0.041752,0.1994,0.063881,299.52,0.18565,1.25,98.793,0.047865,0.05102,0.43036,2.6832,2.6832,582.42,0.081481,0.98758,0,3.7548,1.8042,167.43,2.18,4.4218,0
0.00012016,0.73284,0.093303,-32.194,-0.12225,-0.0023051,0.98492,0.24825,-0.010065,0.082236,4829.6,1.3646,-0.0023051,-0.0034226,79.829,0.90992,-0.0094075,-0.13694,0.24825,0.078886,-0.13758,4.7161,1.0762,-0.0034226,122.24,2.9858,-0.012837,-0.0094075,0.70654,0.75208,-0.013968,0.043835,0.499,-0.013968,169.24,0.00081573,0.76423,78.624,-0.067098,-0.099627,0.22902,0.36633,1.1098,4853.2,0.000484,1.0153,2.0295,4.5723,4.0822,124.12,2.9408,0.99382,0
0.056049,0.67821,0.32425,22.757,0.22717,0.072609,1.0302,0.28005,0.14279,0.038311,2789.1,1.4745,0.072609,0.031341,28.476,1.0482,0.080762,0.28785,0.28005,0.10645,0.35914,4.9464,0.23308,0.031341,82.538,4.4222,0.11908,0.080762,2.3415,0.44975,0.03486,0.2765,0.23008,0.03486,109.05,0.31011,1.2822,29.337,0.064615,0.027891,0.50851,1.6746,2.6893,28661,0.20014,0.97066,0.60596,12.818,4.5301,80.116,4.5559,13.853,0
-0.043515,0.58799,-0.10657,-55.312,-0.10514,-0.043515,1.8564,0.41201,-0.074006,-0.0081063,-14262,1.7007,-0.043515,-0.023441,35.663,1.2586,-0.040252,-0.094218,0.16198,-0.025593,-0.76894,3.5751,0.31634,-0.020272,112.34,3.2489,3.2489,-0.053968,1.8564,0.41201,-0.029071,0.003286,-1.6631,-0.021683,94.277,-0.23991,0.51028,34.655,-0.068719,-0.037018,0.58799,0.79449,0.79449,-400.66,-0.10562,1.0226,0,10.235,6.2272,115.61,3.1571,3.5797,0
0.0059478,0.46757,-0.068236,-68.232,0.036081,0.0091835,1.0307,0.53211,0.028951,0.058494,2371.2,2.1387,0.0091835,0.0074635,41.62,0.97935,0.03487,0.051151,0.53211,0.14701,0.29208,3.5778,0.3539,0.0074635,96.982,3.7636,0.074577,0.03487,1.2367,0.68248,0.028339,0.11964,0.1574,0.028339,62.597,0.042392,0.34258,42.896,-0.02792,-0.022691,0.31721,0.70852,0.90873,-258.13,0.011178,0.97025,0.28258,8.7698,17.4,94.096,3.879,1.6384,0
0.0077289,0.45545,0.23004,-2.2724,0.011917,0.0090606,1.0368,0.42616,0.021787,0.060398,2301.1,2.1956,0.0090606,0.007575,67.118,0.98126,0.019731,0.025243,0.42616,0.15569,0.17102,4.5603,0.36937,0.007575,131.57,2.7742,0.043321,0.019731,1.2152,0.46575,0.016495,0.073616,0.1806,0.016495,187.76,0.03514,1.0243,69.587,-0.043452,-0.036327,0.41586,1.2035,1.3153,8357.6,0.018136,0.96452,0.092897,5.4382,3.0256,126.9,2.8762,3.378,0
-0.10357,0.77895,-0.27916,-200.68,-0.23296,-0.10357,1.4485,0.22105,-0.15835,0.096823,2027.2,1.2838,-0.10357,-0.071503,38.103,0.93246,0,-0.33653,-0.031414,0.18005,0,3.5223,0.49902,-0.15625,233.98,1.56,1.3099,0.029363,1.4485,0.26326,0.02027,0.089598,0.10649,0,79.708,-0.68494,0.34203,54.092,-0.24383,-0.16833,0.6541,0.35365,0.42117,-929.37,-0.46855,0.7118,0.19091,9.5792,8.773,164.82,2.2146,2.3174,0
0.06751,0.3935,0.59229,44.994,0,0.06751,3.2643,0.6065,0.27763,0.025657,1715,2.5413,0.06751,0.020682,31.921,1.0378,0,0.30228,0.41681,0.21283,0,2.6646,-0.0023312,0.046301,36.862,9.9019,6.1188,0.0063778,3.2643,0.75684,0.0019538,1.6821,0.80764,0,47.682,0.23648,2.2618,43.276,-0.016241,-0.0049754,0.24316,3.686,4.5997,273.59,0.11131,0.73923,0.24789,11.434,23.159,27.19,13.424,19.838,0
-0.11449,0.53739,0.44605,40.195,0.5771,-0.11449,3.9507,0.46261,-0.21711,-0.02135,-2325.5,1.8608,-0.11449,-0.028981,0,1.6479,-0.032957,0.20211,0.46261,-0.15696,-0.37754,3.0955,0.063999,-0.028585,47.999,7.6043,7.4624,-0.059559,3.9507,0.46261,-0.015076,0.54274,-6.3737,-0.0083421,63.489,-0.40175,1.8458,0,-0.063103,-0.015973,0.52736,17.398,17.398,555.8,-0.2475,1.0287,0,7.9281,5.749,48.723,7.4914,148.58,0
