"Attr1","Attr2","Attr3","Attr4","Attr5","Attr6","Attr7","Attr8","Attr9","Attr10","Attr12","Attr13","Attr15","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr23","Attr24","Attr25","Attr26","Attr27","Attr28","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr44","Attr45","Attr46","Attr47","Attr48","Attr49","Attr50","Attr51","Attr52","Attr53","Attr54","Attr55","Attr56","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","class"
0.093847,0.38884,0.3535,"1.9091","66.011",0.42077,0.11722,"1.5142",1.0849,0.58877,0.301460755066351,"0.10784","942.4","2.5718",0.11722,"0.083935","14.732","1.0625",0.11051,0.0865029034934095,"0.52306",0.58877,"0.3272","0.85847","1.372",4.3117,"0.17721","0.083935","110.25","3.3105","0.2842",0.11051,1.4126,0.58877,0.101861922757858,"0.5364","0.088845","0.079129","139.5","124.77","1.6649","1.7642","15.983",0.077126,0.0710904230804682,"1.9091",0.38884,"0.30207","2.2851","2.2851",7245.8,"0.078256","0.1594","0.92174",0.0380284321551709,"24.776","2.9253","101.63",2.79009361176834,"5.4202",0
0.34329,0.37927,-0.028342,"0.90029","-143.96",0,0.34329,"1.6366",3.8913,0.62073,1.20770448548813,"0.11342","313.67","2.6366",0.34329,"0.088221","6.5633","0.97598",0.34849,0.0882198751060057,"0.77385",0.27289,"1.1637","51.812","-0.03809",3.7567,"0.067948","0.088247","29.209","12.506","9.3732",0.33924,3.8913,0.62073,0.0871790918202143,"0.40735","0.028312","0.089557","13.143","6.5799","4.9061","0.65413","7.1842",0.25044,0.0643589545910107,"0.67475",0.28425,"0.07996","0.83421","0.83421",-161.85,"0.087179","0.55305","0.9153",0.153077827718976,"55.612","55.472","26.663",13.689709762533,"5.2296",0
0.018873,0.062478,0.65404,"11.468","81.945",0,0.018873,"15.006",0.78921,0.93752,0.302074330164218,"0.09967","289.91","16.006",0.018873,"0.023913","226.89","1.1273",0.019927,0.0239137872049264,"-0.060483",-0.012387,"1.259","3.6561","2.3071",3.4042,"-0.062694","0.02416","29.567","12.345","12.345",0.017937,0.78921,0.93752,0.0227277910822215,"1.8159","0.026126","0.025249","278.91","52.017","0.03847","3.6161","232.17",-0.039861,-0.0505074694948113,"11.468",0.062478,"0.081007","3.3071","3.3071",1659,"0.022728","0.020131","0.97628",2.13328782321415e-06,"1.6087","7.0169","28.895",12.6318063958513,"2.784",0
0.057866,0.019633,0.93177,"48.459","3741.9",0,0.057866,"49.934",0.19502,0.98037,2.94738450567921,"0.29673","123.84","50.934",0.057866,"0.29673","157.59","1.4668",0,0.296718285304071,"?",0.96463,"2.9474","?","19.173",3.5019,"-4.3039","0.66363","87.881","4.1533","4.1533",8.6264e-05,0.19502,0.98037,0.000442334119577479,"43.751","?","0","172.99","15.399","0.68724","44.17","376.9",0,0,"48.459",0.019633,"0.24077","20.173","20.173",2959.6,"0.58187","0.059025","0.48777",-3.060069157542e-06,"2.3161","23.703","36.746",9.93327560739571,"4.0128",0
0.44699,0.48352,0.38487,"3.1828","72.21",0,0.55185,"1.0682",1.9078,0.51648,3.12982078039927,"0.29838","310.02","2.0682",0.55185,"0.28926","23.245","2.1274",0.55228,0.234296047803753,"0.59874",0.49504,"0.96045","1289.3","0.87706",3.9698,"0.20325","0.2894","48.373","7.5455","2.7515",0.5774,1.9078,0.82368,0.30265226962994,"0.54309","0.028292","0.28948","89.045","65.8","3.6789","2.4937","33.333",0.53487,0.280359576475522,"1.1606",0.17632,"0.13253","1.177","1.8771",3590.2,"0.30265","0.86544","0.7109",0.594795539033457,"15.702","5.5471","33.733",10.8200998185118,"4.3477",0
0.10399,0.032709,0.66195,"27.26","78.29",0,0.12843,"29.572",2.27,0.96729,5.09481117105681,"0.082463","63.779","30.572",0.12843,"0.056577","33.304","1.2278",0.12821,0.0458105726872247,"0.31214",0.37605,"4.9757","59.28","2.116",4.2551,"-0.17689","0.05659","4.2833","85.215","65.672",0.1219,2.27,0.96729,0.0537004405286344,"17.245","0.0058314","0.05648","40.591","7.2878","0.50207","19.043","35.193",0.069448,0.0305938325991189,"21.008",0.025208,"0.011735","3.092","3.092",11910,"0.053699","0.10751","0.94364",0.0077556885732303,"10.96","50.084","4.0533",90.0507775309426,"7.2561",0
-0.10791,1.4239,-0.40498,"0.70904","-206.74",-0.82554,-0.10791,"-0.29771",1.344,-0.42391,-0.0775271212012357,"-0.072637","-5323.7","0.70229",-0.10791,"-0.08029","100.99","1.0546",-0.048677,-0.0802901785714285,"-0.27366",-0.93264,"-0.068561","-0.8051","-30.948",4.3349,"1.0272","-0.037504","369.45","0.98794","0.96573",-0.03109,1.344,-0.42391,-0.0231324404761905,"0.036151","-1.2363","-0.036217","254.35","153.37","-0.2902","0.44189","98.702",-0.058963,-0.0438712797619048,"0.6931",1.3919,"1.0122","-32.395","-32.395",-8756.7,"-0.023132","0.25456","1.0802",-0.0755113113632614,"3.6144","2.3799","378",0.96558660823335,"102.71",0
0.083769,2.2565,-1.2565,"0.44316","-1069.5",-2.3382,0.083769,"-0.55683",0.52094,-1.2565,0.0371234212275648,"0.1608","9832","0.44316",0.083769,"0.1608","50.764","0.90906",0.071334,0.160803547433486,"-0.10231",-2.2544,"0.037124","?","?",1.6999,"3.1636","0.1608","1831.6","0.19928","0.19928",0.071255,0.52094,-1.2565,0.136781587130956,"0.27278","1.0544","0.13693","269.39","218.62","1.1562","0.41106","58.808",0.071334,0.136933236073252,"0.44316",2.2565,"5.018","?","?",-62.953,"0.13678","-0.06667000000000001","0.84304",2.58291747021221e-16,"7.1901","1.6695","1581",0.230861954354088,"?",0
0.067726,0.26211,0.2518,"2.1327","4.9487",0.18281,0.083609,"2.6791",1.098,0.7022,0.376108861898336,"0.16395","525.19","3.8153",0.083609,"0.075251","77.483","1.093",0.088355,0.0616812386156648,"0.2363",0.7022,"0.63438","0.87313","0.47881",4.9119,"0.11404","0.075251","80.182","4.5521","0.3371",0.088355,1.1476,0.742,0.0804690346083789,"0.62434","0.046104","0.079523","110.15","32.672","0.28714","1.0717","85.074",-0.010194,-0.00928415300546448,"1.8088",0.2223,"0.21968","1.3352","1.4109",20559,"0.089223","0.096448","0.91078",0.10751922529194,"4.7107","11.172","73.028",4.93927125506073,"2.1127",0
-0.00022954,0.47194,0.047217,"1.3764","-66.304",-0.033874,-0.0026152,"1.1189",0.29777,0.52806,-0.0208465524113193,"-0.00097305","-5.9451e+005","2.1189",-0.0026152,"-0.0087827","29.898","1.189",0.014721,-0.000770863418074353,"0.1042",0.44419,"0.0044412","0.74742","0.057072",5.4245,"1.5849","-0.0087827","196.25","1.9159","0.50927",0.064455,0.29777,0.87455,0.216459011989119,"0.52109","0.92286","0.049436","131.52","101.62","-0.0094107","1.182","37.042",0.012395,0.0416260872485475,"0.36587",0.12545,"0.52196","0.63827","1.0571",1.3764,"0.21646","0.0","0.86294",0.656156497367723,"12.208","3.5917","153.77",2.37361498605022,"0.35992",0
0.037793,0.25148,-0.11081,"0.14357","-1.1971e+005",0.053314,0.037793,"2.9759",0,0.74837,0.292108517545216,"?","2428.7","3.9765",0.037793,"?","?","0",-0.00030139,18704.3988220717,"0.053558",0.74837,"0.15028","-9.0316","-0.1129",5.9933,"?","?","1.4151e+005","0.0025793","-0.0011985",-0.00030139,0.038774,0.87047,-149.163039742391,"0.14306","-27.432","?","?","?","10337","0.14354","3.999",-0.00030139,-149.163039742391,"0.073861",0.12938,"387.71","0.76253","0.88694",-109100,"?","0.050501","?",0.163355024920828,"0","0","?",1.56171027106479e-05,"0",0
0.0084816,0.49403,0.17122,"1.491","-167.15",0,0.015088,"1.0242",0.71293,0.50597,0.0432705268289885,"0.11314","2235.6","2.0242",0.015088,"0.021163","238.87","0.96288",0.029734,0.0118968201646725,"0.062973",0.10802,"0.1499","2.0299","0.35666",2.7619,"0.68511","0.041709","179.58","2.0325","1.4345",0.0042148,0.71293,0.65131,0.00591194086375941,"0.025421","0.17279","0.041707","261.65","22.772","0.018178","0.15298","240.29",-0.035838,-0.0502686098214411,"1.0524",0.34869,"0.49201","1.0539","1.3567",98.961,"0.005912","0.016763","0.97988",0.287250232227207,"1.528","16.028","178.52",2.04459548596174,"1.485",0
0.12549,0.50744,0.43116,"1.8497","74.897",0,0.12549,"0.97067",2.0827,0.49256,0.247300173419518,"0.060253","1475.9","1.9707",0.12549,"0.060253","27.322","0.83599",0,0.060253517069189,"0.80709",0.0036462,"0.2473","?","7.0218",3.2927,"0.098376","0.12051","144.94","2.5182","2.5182",0.0015463,2.0827,0.49256,0.000742449704710232,"0.61476","?","0","109.82","82.499","0.80495","1.5424","44.53",0,0,"1.8497",0.50744,"0.3971","8.0218","8.0218",845.96,"0.38645","0.25477","0.61658",-1.33989149773731e-16,"13.359","4.4243","88.93",4.10432760523412,"33.919",0
0.036239,0.69626,0.0078066,"1.0171","-57.013",0.036239,0.036239,"0.40135",1.037,0.27944,0.0795622200755247,"0.068314","2681.3","1.4362",0.036239,"0.026119","53.465","0.97426",0.044575,0.0349459980713597,"0.036239",0.27944,"0.13613","?","0.014545",5.5968,"0.49522","0.026119","124.26","2.9373","0.06402000000000001",0.044575,1.4016,0.52022,0.0429845708775313,"0.035903","0.22199","0.032127","117.58","64.111","0.17831","0.57094","55.446",-0.013968,-0.0134696239151398,"0.6653899999999999",0.45548,"0.34045","0.52066","0.96928",3084.8,"0.035719","0.12968","0.96428",0.948611508731749,"6.8269","5.6933","119.82",2.27671906560112,"2.5851",1
0.044407,0.071797,0.61586,"9.5778","74.288",0,0.056561,"12.928",1.3447,0.9282,0.78779057620792,"0.070148","277.82","13.928",0.056561,"0.042063","94.633","0.55981",0.05477,0.0330237227634417,"0.51468",0.91599,"1.1445","4.1723","1.9717",3.6121,"-0.093582","0.042117","19.886","18.355","18.355",0.026884,1.3447,0.9282,0.0199925633970402,"2.7956","0.025862","0.040731","132.17","37.541","0.12737","4.7219","96.564",0.017004,0.0126451996727895,"9.5778",0.071797,"0.054482","2.9717","2.9717",2520.8,"0.019993","0.047841","0.95944",3.2320620556453e-06,"3.857","9.7227","19.488",18.7291948131538,"4.3051",0
0.20509,0.014035,0.68064,"49.496","243.51",0,0.20509,"70.251",1.4642,0.98597,14.6127538297114,"0.18021","19.415","71.251",0.20509,"0.14007","5.963","4.8025",0,0.140069662614397,"0.33806",0.43635,"18.8","?","2.2292",3.135,"-0.092918","0.31299","5.9843","60.992","60.992",0.018943,1.4642,0.98597,0.0129374402404043,"19.062","0.0079596","0","106.48","100.52","8.5738","47.792","10.199",-0.058776,-0.0401420570960251,"49.496",0.014035,"0.016395","3.2292","3.2292",928.8,"0.41535","0.20800000000000002","0.58678",-5.07114820943419e-06,"61.211","3.6312","3.4988",104.324902030638,"4.7954",0
0.14961,0.71187,-0.064274,"0.71121","-44.705",-0.16977,0.14981,"0.34074",1.1378,0.24256,0.673121854780733,"0.14497","1392","1.4047",0.14981,"0.11634","19.68","1.5697",0.1623,0.131490595886799,"-0.15139",0.24256,"0.26193","1.4341","-0.076361",4.5257,"0.53416","0.11634","71.782","5.0848","0.22799",0.1623,1.3222,0.73187,0.142643698365266,"0.11826","0.11752","0.12604","37.408","17.729","2.1549","0.39927","22.392",0.12544,0.110247846721744,"0.22235",0.22256,"0.19666","0.28817","0.8695",-2156.5,"0.12112","0.61678","0.87888",2.20514511873351,"18.547","20.588","63.088",5.11232925952552,"1.5298",0
0.15493,0.57898,-0.095395,"0.82193","-92.18",0.29131,0.15493,"0.72321",1.1581,0.41873,0.289199581871127,"0.16492","965.42","1.7272",0.15493,"0.11672","43.735","1.1091",0.18485,0.133779466367326,"0.28695",0.41873,"0.37807","1.6128","-0.17045",5.3155,"0.43516","0.11672","170.61","2.1393","0.31926",0.18485,1.3394,0.46199,0.159614886451947,"0.044855","0.076502","0.13926","114.48","70.742","0.97413","0.52506","50.651",0.12087,0.104369225455487,"0.76051",0.53572,"0.46743","0.74816","0.82546",-19726,"0.13654","0.37","0.86346",0.108781314928474,"8.3458","5.1596","147.32",2.16176360785485,"2.3716",0
0.10688,0.56908,0.23007,"1.4338","-693.74",0,0.10688,"0.75722",3.7161,0.43092,0.201538693618947,"0.043989","1270.7","1.7572",0.10688,"0.028761","31.449","0.97581",0.12873,0.0287613358090471,"0.13364",0.2162,"0.28725","4.9775","0.96018",3.8873,"0.14478","0.034997","53.957","6.7647","6.3038",0.12873,3.7161,0.46578,0.0346411560506983,"0.0714","0.10236","0.03464","70.967","39.518","0.33381","0.83008","32.577",0.072137,0.0194120179758349,"1.3362",0.53032,"0.14783","1.7984","1.9439",1774.8,"0.03464","0.24803000000000003","0.97232",0.0899470899470899,"11.606","9.2363","52.088",7.00727862422688,"15.509",0
0.046958,0.14596,0.4757,"4.259","32.865",-0.20421,0.053819,"5.327",0.9858,0.77755,0.368724308029597,"0.072764","683.82","6.851",0.053819,"0.050264","128.59","1.4166",0.05935,0.0476344086021505,"-0.20106",0.77755,"0.48676","0.54643","1.2573",4.1741,"0.072656","0.050264","49.051","7.4412","0.40661",0.05935,1.1786,0.77755,0.0602049097179955,"0.47743","0.057511","0.05543","188.16","59.571","0.12449","1.6747","126.76",0.035259,0.0357668898356665,"4.259",0.14596,"0.13439","2.0552","2.0552",7102.5,"-0.014401","0.060392999999999995","1.0144",0.098373094977815,"2.8385","6.1271","49.758",6.75390517950123,"2.8301",0
1.2179,0.45559,0.53396,"2.172","17.818",0,1.2179,"1.195",3.729,0.54441,2.67323690160012,"0.32817","135.88","2.195",1.2179,"0.3266","39.829","0.9627",1.2473,0.326602306248324,"4.4582",0.54222,"2.6861","22.352","51.065",3.0581,"0.0893","0.3266","67","5.4477","5.4477",1.2471,3.729,0.54441,0.334432823813355,"0.27892","0.012119","0.33447","84.419","44.59","2.993","1.2789","59.842",1.2414,0.332904263877715,"2.172",0.45559,"0.18356","52.065","52.065",610.43,"0.33444","2.2371","0.67571",0,"9.1642","8.1856","44.593",8.18499089093264,"356.63",0
-0.11007,0.35891,0.18509,"1.5342","-95.086",-0.28976,-0.10064,"1.6323",0.77671,0.58584,-0.290489248087747,"-0.071296","-2612.9","2.7862",-0.10064,"-0.14312","211.62","1.2272",-0.093439,-0.141713123302133,"-0.28033",0.58584,"-0.16597","-1.0321","0.3951",4.1389,"0.50868","-0.14312","139.67","2.6133","-0.26034",-0.093439,0.85113,0.59829,-0.120301013248188,"0.01261","-0.27483","-0.13287","273.63","62.005","-0.26998","0.35742","164.37",-0.14394,-0.185320132353131,"1.481",0.34645,"0.38266","1.2506","1.2771",2548.4,"-0.28747","-0.18789","1.2875",0.115577632117985,"1.7248","5.8866","179.82",2.24191080964064,"1.5011",0
0.05678,0.35051,0.056018,"1.1942","-16.595",0.17196,0.071103,"1.6642",1.0335,0.58332,0.246525899729561,"0.097405","913.72","2.853",0.071103,"0.049464","26.76","1.046",0.072585,0.0549395258829221,"0.22019",0.58332,"0.3586","0.52189","0.08545",4.7471,"0.18419","0.049464","75.692","4.8222","0.20708",0.072585,1.4697,0.64541,0.0702322206095791,"0.33739","0.08144","0.050495","62.751","35.991","0.53878","0.82883","27.657",0.0036707,0.00355171746492501,"0.98267",0.28842,"0.20737","0.8898","0.98452",3129.2,"0.032453","0.09734","0.96755",0.219879311527121,"13.64","10.141","73.235",3.58331599750364,"2.1927",0
0.018985,0.72258,-0.034885,"0.9444","-1.3926e+005",0.0016878,0.021519,"0.38393",1.9335,0.27742,0.0342975996939849,"0.025462","5357.2","1.3839",0.021519,"0.01113","33.008","0.8959",0.040008,0.00981898112231704,"0.073767",0.22882,"0.064625","1.8864","-0.085616",4.2165,"0.37228","0.021422","118.62","3.0877","2.6811",0.0029322,1.9335,0.28547,0.00151652443754849,"0.019221","0.35567","0.020692","109.58","76.573","0.10858","0.66572","32.943",0.012296,0.00635945177139902,"0.82003",0.62742,"0.32386","0.68085","0.7006",-574.25,"0.0015166","0.06843300000000001","1.0129",0.343017806935333,"11.058","4.7667","118.44",3.08166778234675,"4.7452",0
-0.0074111,0.95604,0.034544,"1.0362","-1028.6",-0.32646,-0.0074111,"0.04598",0.11752,0.043959,-0.0077564968026207,"0.029868","99413","1.046",-0.0074111,"-0.063062","0","0.20209",-0.026081,-0.0630624574540504,"?",-0.047356,"0.0036715","-840.06","3.458",2.7384,"8.0778","-0.062798","1820.3","0.20052","0.2004",-0.074067,0.11752,0.043959,-0.630250170183798,"0.58345","-2.1021","-0.22193","1343.4","1343.4","?","1.0362","0",-0.037003,-0.314865554799183,"1.0355",0.95547,"4.9871","4.4004","4.4004",18.915,"-0.63025","-0.16859000000000002","1.0399",0.0129893764644336,"?","0.2717","2967.5",0.122997059039007,"11.764",0
0.059746,0.21244,0.45845,"3.158","54.659",0.092235,0.074735,"3.4583",1.0448,0.7347,0.351793447561664,"0.056248","780.16","4.7071",0.074735,"0.042294","42.168","0.94335",0.073162,0.0571841500765697,"0.1164",0.7347,"0.3973","0.43257","1.393",4.5801,"0.0049751","0.042294","45.847","7.9612","0.34438",0.073162,1.7776,0.7347,0.0700248851454824,"0.9645","0.071402","0.041404","96.254","54.086","0.29267","2.197","44.056",0.048505,0.0464251531393568,"3.158",0.21244,"0.12561","2.2324","2.2324",17433,"0.042855","0.081321","0.95714",0.0719477337688852,"8.6559","6.7485","43.882",4.91809452080587,"5.3692",0
-0.028382,0.65844,-0.31276,"0.48266","-57.42",0,-0.028373,"0.51874",2.3357,0.34156,-0.0469316527722641,"-0.012148","-8470.4","1.5187",-0.028373,"-0.012148","10.843","1.0412",-0.0073935,-0.0121513893051334,"-0.043475",0.30576,"-0.043105000000000004","-0.34348","-0.44163",4.009,"0.28105","-0.0049927","107.59","3.9806","3.6549",-0.047079,2.3998,0.34156,-0.0201562700689301,"0.0060985","-2.9686","-0.0031654","45.024","34.181","-0.40904","0.12087","10.524",-0.0073935,-0.00316543220447831,"0.44317",0.60456,"0.25122","0.4823","0.4823",-3193,"0.12187","-0.083094","0.86462",0.157746808759808,"33.662","10.678","94.476",3.86347095408231,"3.2981",1
0.11659,0.22804,0.83231,"6.531","240.26",0,0.14433,"3.3852",1.3334,0.77196,0.959130781499202,"0.11268","553.99","4.3852",0.14433,"0.10824","4.1466","0.96695",0.1366,0.0874381280935953,"0.29791",0.73634,"0.53723","475.71","48.377",3.1472,"-0.53144","0.10846","45.575","8.0087","5.285",0.12819,1.3334,0.77196,0.0961376931153442,"6.3358","0.053337","0.10244","8.0401","3.8935","7.6968","6.4303","4.5877",0.13068,0.0980050997450127,"4.3098",0.15048,"0.12486","44.869","44.869",1168.1,"0.096144","0.15103","0.89322",0.100471527022125,"88.023","93.747","41.194",8.86097820308347,"77.499",0
-0.07748,0.45383,0.054872,"1.1798","-14.144",0,-0.07748,"1.2035",1.4194,0.54617,-0.253857999410242,"-0.051413","-2269.9","2.2035",-0.07748,"-0.054588","27.492","0.99492",0,-0.0545864449767507,"0.12525",0.51549,"-0.1608","?","0.085748",4.6892,"0.30018","-0.10894","82.518","4.4233","2.9748",0.0010874,1.4194,0.67452,0.000766098351416091,"0.093661","3.3571","0","85.246","57.754","-0.72473","0.8295","28.904",-0.0045062,-0.00317472171340003,"0.79344",0.30521,"0.22608","0.85351","1.0541",2682.6,"0.048856","-0.14185999999999999","0.95201",0.27211307834557,"13.276","6.3199","78.487",4.6505684610596,"2.218",0
0.025102,0.56869,-0.050158,"0.90183","-87.947",0.055138,0.027256,"0.71836",1.0492,0.40852,0.0533448154382119,"0.075201","2213.1","1.7584",0.027256,"0.021854","63.956","1.3055",0.053928,0.0239248951582158,"0.065886",0.40852,"0.16114","0.45365","-0.09302",4.3179,"0.4523","0.021854","156.88","2.3266","0.094829",0.053928,1.2587,0.46626,0.0513991612657263,"0.019648","0.15521","0.043239","131.91","67.958","0.11486","0.47412","67.1",-0.012607,-0.0120158215783454,"0.81026",0.51094,"0.42981","0.75762","0.8647",-1042.9,"0.046857","0.061446","0.95314",0.197150690296681,"5.7071","5.371","149.53",2.05347007476416,"2.313",0
-0.10913,1.1683,0.40138,"12.079","-1185.1",-0.066847,-0.10913,"-0.14402",0.2225,-0.16825,-3.0123109197306,"-0.37749","-5076.8","0.85598",-0.10913,"-0.49044","255.67","1.9646",-0.060507,-0.490471910112359,"-0.17597",-0.17597,"-0.071896","-0.88607","0.71369",3.8114,"5.1783","-0.2909","58.743","7.8639","0.24386",-0.0025955,0.2225,0.96377,-0.0116651685393258,"0.45395","-1.1009","-0.27194","690.88","435.21","-0.70017","7.7772","199.68",-0.08564,-0.384898876404494,"0.37458",0.036228,"0.12716","-0.29917","1.7137",2599.7,"-0.011664","0.64858","1.5873",-6.72821396731055,"1.4276","0.83868","59.429",6.14165838577896,"0.39564",0
0.0081309,0.80493,-0.016963,"0.97893","-33.966",0.0081309,0.01418,"0.23618000000000003",1.02,0.19011,0.0176164386965326,"0.0034277","20719.0","1.2423",0.01418,"0.0034277","31.585","1.0893",0.075492,0.00797147058823529,"0.014180000000000002",0.19011,"0.010101","?","-0.08006",3.7958,"0.18902","0.0034277","72.438","5.0388","0.093787",0.075492,4.153,0.19011,0.0740117647058823,"0.038171","0.35055","0.018249","66.813","35.228","0.022713","0.53419","32.216",0.075492,0.0740117647058823,"0.97893",0.80493,"0.19846","0.89728","0.89728",-106,"0.019574","0.042769","0.98043",0.0260901583293874,"11.556","10.361","71.02",1.26719093585778,"19.525",1
0.078913,0.60779,0.25037,"1.6644","-34.349",0,0.078913,"0.6453",1.5927,0.39221,0.209412732531911,"0.081408","1711.0","1.6453",0.078913,"0.049547","87.406","1.2024",0.10241,0.0495466817354178,"0.23881999999999998",0.09439,"0.21331999999999998","4.159","0.67158",4.1887,"0.35805","0.063396","92.69","3.9379","2.4415",0.10877,1.5927,0.61833,0.0682928360645445,"0.11474","0.13228","0.064302","133.83","46.421","0.20691","0.65228","93.813",0.051669,0.0324411376907139,"1.0319",0.37683,"0.25394","1.0521","1.6586",3865.7,"0.068293","0.2012","0.9512",0.588868208357767,"4.1759","7.8628","86.359",4.22657431733142,"4.2722",0
0.025348,0.010128,0.98987,"98.741","2801.9",0,0.035475,"97.741",2.8701,0.98987,3.50266587677725,"0.035548","36.231","98.741",0.035475,"0.01236","0","0.18644",0.036555,0.00883174802271698,"2.4886",0.025348,"9.0743","33.839","?",1.7147,"-0.33701","0.012737","1.0373","367.5","367.5",-0.69345,2.8701,0.98987,-0.241611790529947,"96.509","0.0032741","0.012737","2.8752","2.8752","?","98.741","0",-0.029997,-0.0104515522107244,"98.741",0.010128,"0.0027211","?","?",51.314,"-0.24161","0.025606999999999998","1.2971",2.0204673341298e-06,"?","126.95","1.2879",283.382701421801,"?",0
