"X1","Attr1","Attr2","Attr3","Attr4","Attr5","Attr6","Attr7","Attr8","Attr9","Attr10","Attr12","Attr13","Attr15","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr23","Attr24","Attr25","Attr26","Attr27","Attr28","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr44","Attr45","Attr46","Attr47","Attr48","Attr49","Attr50","Attr51","Attr52","Attr53","Attr54","Attr55","Attr56","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","Attr65","Attr66","Attr67","Attr68","Attr69","class","Attr70"
4009,0.051495,0.76088,-0.40279,0.47062,-232.56,0.1369,0.064494,0.23993,1.0784,0.18256,0.08476238,0.087931,3003.1,1.3143,0.064494,8048.67131083155,72.585,1.211,0.082526,0.047751298,0.16773,0.18256,0.10446,0.84617,-0.62748,4.6156,0.70413,0.061323,284.76,1.2818,0.10846,0.082526,1.0676,0.18256,0.076526335,0.026745,0.22636,0.078469,117.21,44.628,0.24622,0.19575,78.272,0.054543,0.050577708,0.47062,0.76088,0.78015,0.2844,0.2844,-16621,0.072658,0.28207,0.92734,0.309815951,5.0286,8.1787,264.07,1.417306277,1.6384,0.0676798785,-8679.59231681035,0.282071647677476,-2.67732565356637,0.000109100999130797,0,0
4010,0.010796,0.56764,0.26217,1.6319,37.45,0,0.020759,0.76168,2.4416,0.43236,0.050030126,0.01352,6276.5,1.7617,0.020759,803.654936500419,0.59138,1.2963,-0.03215,0.004421691,0.074286,0.32471,0.040601,-1.8751,0.81192,3.4451,0.047627,0.0085022,60.995,5.9841,4.3742,-0.04136,2.4416,0.47468,-0.016939712,1.0907,-0.95087,-0.013168,33.568,32.977,2.729,1.6223,0.58153,-0.044402,-0.018185616,1.1928,0.41493,0.16711,1.339,1.47,730.66,-0.01694,0.024969,0.99221,0.353201036,617.2,11.068,62.028,5.884366038,7.5614,0.0190193132,-1962.17088252742,0.0249699324636877,9.31304115650151,0.00447086968468729,0,0
4011,0.09409,0.302,0.25098,1.9361,20.147,0.0040455,0.12208,2.3112,1.307,0.698,0.455335497,0.13147,641.49,3.3112,0.12208,10926.7225012234,52.54,1.3806,0.1254,0.071989288,0.56966,0.63503,0.47629,17.821,0.52188,4.2832,0.10768,0.093598,83.508,4.3708,3.8803,0.13515,1.307,0.698,0.103404744,0.60165,0.057475,0.095942,99.914,47.374,0.5001,1.2344,58.6,0.075646,0.057877582,1.7188,0.26811,0.22879,1.4514,1.4514,4817.3,0.1034,0.1348,0.90764,0.048553009,6.947,7.7047,74.873,4.874864794,2.7178,0.311550808,-14281.054477809,0.134799426934097,5.20758626185353,0.0053043131106181,0,0
4012,0.05851,0.15291,0.51257,12.116,456.08,0,0.073151,5.5399,0.43385,0.84709,1.586411052,0.23226,553.86,6.5399,0.073151,5127.71748230319,46.646,0.91326,0.058287,0.13486228,0.11286,0.84252,0.56325,350.42,1.1614,4.0388,-0.48672,0.16899,43.431,8.4042,2.5344,0.046327,0.43385,0.94695,0.106781146,7.9206,0.059333,0.13435,162.75,116.11,1.0553,10.913,52.222,0.030671,0.070694941,3.6537,0.046111,0.11899,1.9194,2.1457,5605.2,0.10678,0.069071,0.84258,0.126077512,7.8249,3.1437,38.793,9.408817853,0.98308,0.382649549,-2224.55946369624,0.069071763330933,0.846420976647092,0.0331956044285293,0,0
4013,0.50639,0.52427,0.27417,1.5499,-15.545,0,0.50639,0.90742,2.169,0.47573,1.015684859,0.26046,338.73,1.9074,0.50639,21152.1583606191,53.533,1.1417,0.51221,0.233467036,1.1866,0.45465,1.0776,71.289,1.2064,3.5211,0.11292,0.23347,109.75,3.3259,3.1629,0.51082,2.169,0.47573,0.235509451,0.61066,0.030619,0.23615,78.802,25.269,1.5918,0.91185,70.024,0.45367,0.209160904,1.4739,0.49857,0.30067,2.0933,2.0933,910.2,0.23551,1.0644,0.7667,0.05402224,6.8182,14.444,83.899,4.350442265,9.544,0.965888286,-45878.4665464429,1.06444832152692,7.91115001641317,0.00424607695601679,0,0
4014,-0.031216,0.82191,-0.28937,0.56805,-142.35,-0.10134,-0.031216,0.21668,1.3074,0.17809,-0.046597304,0.048177,4762.9,1.2167,-0.031216,-9588.51099976786,49.835,1.2123,0.0083523,-0.023876396,-0.14631,-0.13255,0.076635,0.21075,-0.46714,5.5163,0.62669,-0.011455,188.24,1.939,1.5805,0.0084084,1.3074,0.31026,0.006431391,0.016549,0.26715,0.0063884,103.14,53.31,-0.17487,0.30159,50.158,-0.08585,-0.065664678,0.463,0.66991,0.51572,0.2875,0.50085,-95015,0.0064314,-0.17528,1.0236,0.853501039,7.3242,6.8468,187.03,1.95160544,2.1106,-0.0379805072,12536.0822677063,-0.175282160705261,-4.51809102533089,0.00155632756728696,0,0
4015,0.28153,0.48145,0.45235,3.3478,575.62,0,0.28153,1.0771,1.2391,0.51855,1.461203093,0.34024,416.83,2.0771,0.28153,17081.1213816879,33.401,0.9399,0,0.22720523,1.0079,0.50567,0.87565,0,1.2743,3.8944,0.2599,0.45443,201.46,1.8118,0.72505,0.0068768,1.2391,0.80733,0.005549835,0.85194,0.11459,0,141.65,108.25,2.4829,2.7593,118.56,-0.14004,-0.113017513,1.3398,0.19267,0.55195,1.4608,2.2743,3546.8,0.71828,0.54292,0.28688,0.556899045,10.928,3.3717,56.756,6.431203612,3.4905,0.584765963,-21164.7959126655,0.542917751422235,2.73925058030286,0.00917190277349937,0,0
4016,-0.086742,0.70066,0.058798,1.1492,-16.943,0,-0.086742,0.42723,2.5978,0.29934,-0.220107082,-0.024698,-3986,1.4272,-0.086742,-3355.07130176827,15.257,1.0185,-0.060208,-0.033390561,-0.1553,0.27884,-0.09157,-1.0604,0.10747,3.4442,0.19393,-0.030659,53.92,6.7693,3.8074,-0.069916,2.5978,0.60591,-0.026913542,0.68907,-0.62073,-0.023177,25.478,10.221,-0.7988,0.87365,14.858,-0.082791,-0.031869659,0.64638,0.39409,0.14773,0.54713,1.1075,163.52,-0.026914,-0.28978,1.0328,1.024153137,23.923,35.712,55.371,6.591895252,4.7482,-0.1237981824,8715.74006726921,-0.289777510523151,44.1817748903024,0.00314857408801997,0,0
4017,0.37639,0.72694,0.10899,1.1499,24.777,1.1649,0.46369,0.36217,1.3082,0.26327,0.637865573,0.27569,523.86,1.3756,0.46369,129924.180388433,2.9534,1.0134,0.42543,0.287715946,1.449,0.26327,0.57665,3.0295,0.66426,5.4244,-0.025329,0.25239,188.94,1.9318,0.58524,0.42543,1.8833,0.26327,0.325202568,1.0646,0.051041,0.23157,12.325,9.3716,25.319,1.1295,3.8638,0.38263,0.292485858,1.1499,0.72694,0.51765,1.6046,1.6046,28959,0.23562,1.4296,0.76438,0.037186159,123.59,38.948,144.42,1.799598316,11.198,0.517762084,-169966.45212649,1.42967295931933,12.0029360491788,0.000954414031307866,0,0
4018,-0.10628,0.34631,0.34177,3.7902,22.744,0,-0.10628,1.8876,0.79951,0.65369,-0.867662666,-0.10932,-1446.2,2.8876,-0.10628,-7412.82751817909,132.31,0.93055,-0.098476,-0.13293142,0.0033199,0.6412,-0.25238,-2.2524,0.63794,4.0338,0.37579,-0.11942,55.661,6.5576,2.3194,-0.0037326,0.79951,0.87751,-0.00466861,0.39404,-0.14502,-0.12317,189.91,57.605,-0.36671,1.4242,131.7,-0.11735,-0.146777401,1.3406,0.12249,0.1525,1.2202,1.6379,3693.9,-0.0046686,-0.16258,1.1264,0.342394713,2.7587,6.3363,55.921,6.527145073,1.4923,-0.306894128,5926.54232662617,-0.162584711407548,2.33932176610001,0.0103841512142534,0,0
4019,-0.14831,0.049852,0.2221,5.4551,-317.41,0,-0.14831,19.059,1.5675,0.95015,-2.975006018,-0.072343,-160.47,20.059,-0.14831,-4219.59648913289,7.0377,1.0942,-0.15102,-0.09461563,-0.072919,0.30837,-2.2746,-9004.3,0.30506,3.1371,0.018046,-0.094608,10.373,35.388,35.388,-0.18668,1.5675,0.95015,-0.119094099,1.2186,-0.014312,-0.096348,49.179,42.142,-4.9073,4.8488,6.2529,-0.18594,-0.11862201,5.4551,0.049852,0.028258,1.3051,1.3051,304.56,-0.11909,-0.15609,1.1255,-2.1e-06,51.864,8.6612,11.609,31.44307149,2.153,-2.97495029,6614.1040990633,-0.156091143503657,7.05763169743359,0.0148607838458013,0,0
4020,0.03474,0.49357,0.057564,1.1544,-364.66,0,0.03474,1.026,0.52525,0.50643,0.093194195,0.11401,3008.3,2.026,0.03474,4300.049730419,102.93,0.84263,0,0.066139933,0.13018,0.22456,0.12133,NA,0.10105,4.6074,0.93283,0.15863,668.99,0.54559,0.41206,0.0093968,0.52525,0.61224,0.017890148,0.25105,0.65431,0,234.01,131.08,0.23453,0.75706,265.84,-0.025145,-0.047872442,0.87187,0.37277,1.8329,0.88899,1.0747,2331.3,0.61279,0.068599,0.46149,0.238532472,3.546,2.7846,259.04,1.409045792,0.92203,0.07038324,-2258.54123715008,0.0685978318819975,9.12462650267528,0.00316282786672776,0,0
4021,-0.10392,1.0253,-0.31039,0.69728,-64.42,-0.10392,-0.10103,-0.031961,0.98854,-0.03277,-0.098537014,-0.016454,-8865,0.97532,-0.10103,-3938.7063407095,18.934,0.72455,-0.03604,-0.105124729,-0.10103,-0.03277,-0.043993,NA,-1.0888,3.4521,0.3831,-0.039376,144.19,2.5313,-0.03515,-0.03604,2.6083,-0.03277,-0.036457806,0.051552,1.4804,-0.014047,94.189,75.255,-0.78081,0.56747,18.717,-0.09485,-0.095949582,0.69728,1.0253,0.39505,-0.11495,-0.11495,-879.06,-0.011596,3.1711,1.0116,-0.227952395,19.278,4.8502,145.87,0.964147079,8.9998,-0.1013552544,3893.55250060781,3.17119316447971,-3.18483198556655,-2.65273787989008e-05,1,0
4022,0.30276,0.17202,0.76847,5.4967,262.86,0,0.30276,4.8133,1.376,0.82798,1.771562317,0.27346,166.86,5.8133,0.30276,13386.8815613254,6.0521,1.0098,0.31292,0.22002907,0.99688,0.30276,2.1874,5.934,12.674,3.578,0.11805,0.22032,58.154,6.2764,6.2355,0.30336,1.376,0.82798,0.220465116,0.15053,0.014838,0.22741,242.36,236.31,13.27,5.3632,7.7638,0.2394,0.173982558,5.4608,0.1709,0.15933,13.655,13.655,2908.2,0.22047,0.36566,0.78855,0.00135269,60.31,1.5446,45.333,8.051492101,22.693,1.760034708,-18419.9727474237,0.3656610063045,1.79057087459497,0.0150596873838028,0,0
4023,-0.018784,0.79711,0.11663,1.1505,-33.542,0.001121,-0.017535,0.25454,2.6098,0.20289,-0.022632523,0.0057873,19263,1.2545,-0.017535,-929.353320158357,49.207,1.0193,0.03323,-0.007197486,0.15302,0.17103,0.017381,0.65459,1.0741,3.7592,0.30201,-0.00054715,109.36,3.3376,3.2441,0.02391,2.6098,0.22523,0.009161622,0.014961,0.40338,0.012733,123.05,73.841,-0.053388,0.69642,49.661,0.00059194,0.000226814,1.1183,0.77477,0.29961,1.8684,2.0741,669.93,0.0091616,-0.092579,1.0067,0.110108926,7.4177,4.943,108.36,3.36848355,24.033,-0.023564528,2425.44139864482,-0.0925821873921829,22.3767469776215,0.00315198755025792,0,0
4024,0.11187,0.4604,0.66149,2.9541,46.302,0,0.11187,1.172,3.8389,0.5396,0.330477682,0.031844,1374.6,2.172,0.11187,1406.87693756841,17.048,0.96152,0.1341,0.02914116,-0.18238,0.30069,0.26552,3.9066,NA,2.3207,0.060948,0.029142,33.351,10.944,8.047,0.1341,3.8389,0.5396,0.034931882,0.68959,0.10622,0.034932,72.884,55.836,0.62389,2.4244,17.666,0.12372,0.032227982,2.172,0.33851,0.091372,NA,NA,138.44,0.034932,0.20732,0.97095,0.225889548,21.41,6.537,32.186,11.34058078,NA,0.24298164,-5400.73762969977,0.20732023721275,5.80341350587311,0.00809374117710593,0,0
4025,0.0087719,0.73236,0.0056315,1.0127,-63.445,0.033769,0.012743,0.25465,1.023,0.18649,0.028691404,0.034152,4345.7,1.3654,0.012743,1608.52390339898,61.71,1.0243,0.045257,0.008574682,0.045571,0.18649,0.078569,0.25704,0.010235,4.627,0.40348,0.0070749,92.071,3.9643,0.061797,0.045257,1.816,0.47471,0.044239492,0.019045,0.25607,0.025127,89.431,27.722,0.028806,0.32705,63.126,-0.0035117,-0.003432747,0.61414,0.44414,0.25225,0.33894,0.86276,238.57,0.022441,0.047036,0.97756,1.980642394,5.9148,13.166,90.004,2.30332778,3.2735,0.01197715226,-1645.48501568116,0.0470368384363773,181.656752197461,7.13161905219853e-05,0,0
4026,0.16415,0.65641,0.14991,1.367,-38.14,0.54008,0.2052,0.4798,1.0541,0.31495,0.502374774,0.10872,974.77,1.5234,0.2052,19204.0259189135,45.765,0.98133,0.12445,0.155725263,0.67336,0.31495,0.31191,0.58028,0.33946,4.3278,0.23157,0.090769,69.514,5.2508,0.1896,0.12445,2.3629,0.5629,0.118062802,0.54424,0.13076,0.055052,54.261,8.4958,0.57912,0.67307,48.239,0.083863,0.079558865,0.85064,0.40846,0.19045,0.71315,1.2746,3188.5,0.051291,0.52121,0.94871,0.878202889,7.9756,42.962,65.948,2.580668854,5.119,0.25006611,-20242.8491193747,0.52119384029211,7.03155226469215,0.000217328853250697,0,0
4027,-0.76992,1.0781,-0.18067,0.83143,-101.14,0,-0.3052,-0.072424,1.8287,-0.078079,-0.284754618,-0.15803,-1361.6,0.92758,-0.3052,-20684.8619597405,79.301,1.2573,-0.24471,-0.421020397,-0.77021,-0.76992,-0.69912,-3.8809,-1.6588,4.0051,0.56575,-0.16689,188.67,1.9346,1.9233,-0.24471,1.8287,-0.078079,-0.133816372,0.040575,-0.15727,-0.13382,169.17,89.874,-1.9378,0.46072,69.941,-0.26092,-0.142680593,0.82655,1.0718,0.5169,-0.71688,-0.71688,-1828,-0.13382,9.8608,1.1667,-0.08041855,4.6027,4.0612,213.91,1.706195186,16.79,-0.7141623936,37826.1180763164,9.86078202845836,-10.1217689710522,0.002277928345803,0,0
4028,-0.079524,0.23815,0.27606,2.9705,111.99,0,-0.079524,3.199,0.64447,0.76185,-0.567663645,-0.11998,-1124.2,4.199,-0.079524,-4152.01471497941,67.98,0.8771,0,-0.123394417,-0.12043,-0.067203,-0.32467,0,0.47282,3.7442,0.23953,-0.2467,102.1,3.5748,2.1029,0.013066,0.64447,0.76185,0.020274024,0.60465,3.6051,0,187.72,119.74,-0.66254,2.1137,87.481,-0.002202,-0.003416761,1.7474,0.14009,0.27974,1.3049,1.3049,1531.7,0.22292,-0.10438,0.80271,0.128713001,5.3693,3.0484,79.343,4.600399743,1.1038,-0.333921276,2675.77159985218,-0.104382752510337,2.33452872563935,0.00813871860984217,0,0
4029,0.10258,0.61307,0.28429,1.4637,2.1046,0.30048,0.12766,0.63075,1.0488,0.38669,0.208230708,0.046288,1640.2,1.6311,0.12766,10455.2611062288,32.011,1.0686,0.13589,0.097807018,0.37276,0.38669,0.18164,0.48354,2.77,4.1944,0.12365,0.043311,79.623,4.5841,0.22166,0.13589,2.952,0.38669,0.129567124,0.4209,0.13932,0.046105,79.17,47.159,0.39684,1.0421,33.573,0.12712,0.121205187,1.4637,0.61307,0.21814,3.7677,3.7677,4447.6,0.046504,0.26528,0.9535,0.000620652,11.402,7.7398,75.92,1.7107345,28.718,0.167318238,-10965.4293013584,0.265277095347695,3.68919061521686,0.000193912979371468,0,0
4030,-0.036085,0.28952,0.19343,1.6681,4.4477,-0.10392,-0.020032,2.0458,0.99152,0.5923,-0.069190384,0.017207,2587.9,3.454,-0.020032,-1304.29911771568,23.944,0.91092,-0.02188,-0.036393618,-0.079083,0.5923,0.085594,-0.091418,0.37411,3.965,0.11838,-0.0084411,44.152,8.267,-0.075575,-0.02188,2.3776,0.5923,-0.022067129,0.060553,0.24415,-0.0092199,71.584,47.64,-0.23179,1.1304,23.741,-0.082747,-0.083454696,1.6681,0.28952,0.12096,1.1455,1.1455,1784.4,-0.0085503,-0.060924,1.0086,0.199527267,15.244,7.6617,44.529,3.424702957,4.5898,-0.12463759,1293.25572228209,-0.0609235184872531,5.12598872977305,-4.17786708358208e-05,0,0
4031,0.04314,0.48472,-0.005819,0.988,-56.478,0,0.053314,1.063,1.9162,0.51528,0.109989272,0.10433,884.98,2.063,0.053314,1171.32289303205,49.32,1.0734,0.071838,0.022513308,0.37193,0.4489,0.39145,3.8706,-0.011167,2.8786,0.24445,0.037384,95.651,3.8159,3.8159,0.066548,1.9162,0.51528,0.034729151,0.038656,0.073966,0.03749,87.652,38.332,0.16661,0.45382,51.095,-0.074766,-0.039017848,0.988,0.48472,0.26206,0.98884,0.98884,-4.4,0.03473,0.083721,0.97225,-1.94e-16,7.4006,9.5221,92.329,3.953210101,3.6773,0.08899782,-2244.28901048202,0.0837214718211458,-329.300567107751,0.00270685400085626,0,0
4032,0.047085,0.16998,0.16647,2.4669,4.1687,0.21191,0.057595,4.8831,1.0044,0.83002,0.507534367,0.13597,629.17,5.8831,0.057595,41828.1929812652,33.172,0.92336,0.042494,0.046878734,0.26242,0.83002,0.5183,0.58851,0.23119,6.3768,0.21416,0.079413,57.366,6.3627,0.24999,0.042494,0.79929,0.88652,0.042307845,0.94575,0.066919,0.058592,86.878,53.707,0.71436,1.8861,33.318,0.0014786,0.001472123,1.647,0.11348,0.15717,1.1527,1.2312,396360,0.004401,0.056727,0.9956,0.068070649,11.003,6.7962,57.113,8.850898837,1.0072,0.2770057635,-42012.1004621148,0.0567275487337654,6.03351955307263,0.000397737559201141,0,0
4033,0.08471,0.47444,0.039306,1.0828,-15.247,0.027798,0.1015,1.0438,1.0319,0.49521,0.21393643,0.046439,1119.5,2.1077,0.1015,10561.2709432998,15.975,1.2032,0.10261,0.082091288,0.049085,0.49521,0.29065,0.31787,0.080835,4.4338,0.13288,0.030472,53.644,6.8041,0.21628,0.10261,3.3497,0.49521,0.09943793,0.12609,0.10012,0.030806,49.74,33.765,0.58105,0.77557,16.484,0.049427,0.047899021,1.0828,0.47444,0.14697,1.0184,1.0184,1067.2,0.030875,0.17106,0.96913,0.061287131,22.848,10.81,51.988,2.174985246,6.8503,0.178543267,-10898.127565987,0.171058742755599,26.2529893654913,9.42980319231229e-05,0,0
4034,0.051523,0.15467,0.028298,1.183,9.9237,-0.045538,0.051523,5.4654,1.3919,0.84533,0.333115666,0.084362,480.76,6.4654,0.051523,1285.13418490747,0,3.2342,0,0.037016309,0.005985,0.0059841,0.75921,0,0.034635,3.0055,0.079202,0.078734,51.676,7.0632,7.0632,1.97e-06,1.3919,0.84533,1.42e-06,0.28723,0.07823,0,36.329,36.329,NA,1.183,0,-0.065904,-0.047348229,1.183,0.15467,0.14158,1.0346,1.0346,28.657,0.21515,0.06095,0.79526,7.8e-17,NA,10.047,40.558,8.999159501,1.7036,0.3331168042,-1788.6608485049,0.0609501614754001,49.1872217117817,NA,0,0
4035,0.033842,0.12341,0.3207,4.2536,60.683,0.14147,0.033842,6.7645,0.87787,0.83483,0.343343546,0.16842,439.34,8.1028,0.033842,3661.00412793263,124.19,1.0687,0.033057,0.038550127,0.14147,0.83483,0.83078,0.47668,0.55222,4.4727,0.14817,0.055589,51.878,7.0357,0.26785,0.033057,0.7509,0.85967,0.037655917,0.42054,0.039879,0.054299,226.52,102.33,0.16338,2.1521,109.02,-0.035631,-0.040588014,3.3972,0.098566,0.14213,1.4375,1.4803,9524.4,-0.13912,0.040538,1.1391,0.079781512,2.939,3.567,59.095,8.906418035,1.0483,0.2742149576,-3213.73784292282,0.0405375944803134,2.73735578422201,0.000555474716955906,0,0
4036,0.032065,0.35023,0.23858,1.7316,-43.096,0.64852,0.032065,1.8553,1.4502,0.64977,0.098328734,0.05757,1531.2,2.8553,0.032065,1911.90460314953,101.05,1.3916,0.038211,0.022110743,0.053842,0.64897,0.23838,3.1629,0.54804,3.877,0.22286,0.030442,83.637,4.3641,4.0634,0.027043,1.4502,0.6739,0.018647773,0.08693,0.13025,0.026349,134.99,33.941,0.079868,0.50045,102.97,-0.013211,-0.009109778,1.6123,0.3261,0.22914,1.4926,1.548,1797.2,0.018648,0.049349,0.97815,0.037136217,3.6121,10.754,82.077,4.447102116,3.3313,0.0915551945,-2772.56056747344,0.0493482309124767,6.07846424679353,0.00474413207015682,0,0
4037,0.13311,0.24003,0.75837,4.1595,692.19,0.030904,0.14766,3.1662,0.54429,0.75997,0.615173103,0.28304,568.69,4.1662,0.14766,3427.89770976241,13.499,1.0548,0.14766,0.244557129,0.18147,0.22995,0.58119,NA,472.09,2.9337,-0.27406,0.2713,224.44,1.6262,1.6262,0.15395,0.54429,0.75997,0.282845542,1.6215,0.051935,0.2713,408.53,395.03,6.6127,4.0757,18.823,0.14127,0.259549137,4.1595,0.24003,0.61491,473.09,473.09,651.02,0.28284,0.17515,0.72877,-6.22e-17,27.039,0.92397,160.96,2.267591551,338.82,0.554562882,-1865.61638860498,0.175151650723055,0.717710352466474,0.0113964741166245,0,0
4038,0.043367,0.43891,0.32793,1.8517,67.094,0,0.052847,1.2784,1.0633,0.56109,0.137257805,0.12934,1164.8,2.2784,0.052847,1651.25527815717,50.57,0.53001,0.057562,0.040785291,0.83359,0.53171,0.29176,11.35,1.1424,3.2308,0.3554,0.054469,137.72,2.6503,2.3249,0.042919,1.0633,0.61498,0.040363961,0.17456,0.10285,0.054133,221.66,171.09,0.29437,1.4691,52.697,-0.027127,-0.025512085,1.6244,0.38502,0.37732,1.9547,2.1424,557.95,0.040362,0.07729,0.95106,0.096045198,7.2178,2.1334,132.16,2.761674718,3.7044,0.0988073728,-1755.64221004252,0.077290630736602,3.24246028115756,0.00507324136142416,0,0
4039,0.0084011,0.58978,0.36716,2.6939,22.266,-0.030108,0.010474,0.68527,1.0078,0.40416,0.048320723,0.0090251,5949,1.6955,0.010474,2191.15942794981,10.89,1.5443,0.040132,0.008336079,-0.035744,0.40416,0.057841,0.10087,0.88245,5.1322,0.13102,0.0026122,19.886,18.355,0.068046,0.040132,4.0769,0.77718,0.039821393,0.31149,0.29448,0.010009,47.01,36.12,0.070226,2.142,10.975,0.01442,0.014308395,0.99007,0.21676,0.054482,0.97137,1.8679,49779,0.0077134,0.020787,0.99229,0.937945368,33.516,10.105,19.733,4.649381805,9.6365,0.01424406505,-2208.24137599204,0.0207865696753761,2.7448523804336,7.4446747853755e-05,0,0
4040,0.01247,0.60563,0.052956,1.1232,-153.5,0.037543,0.016591,0.44875,1.0817,0.27178,0.038598083,0.073478,6205.1,1.6512,0.016591,2179.49937665941,171.39,0.88393,0.039432,0.01152815,0.048959,0.27178,0.052018,0.8798,0.10239,4.6669,1.118,0.034221,350.05,1.0427,0.06511,0.039432,0.48814,0.44757,0.03645373,0.16724,0.34056,0.081332,309.35,137.95,0.054776,0.59355,185.4,0.020399,0.018858279,0.79718,0.42984,0.95904,0.52547,0.86536,2459.5,0.075565,0.045885,0.92444,1.09787328,2.1296,2.6459,323.6,2.516517774,0.93741,0.020590464,-2357.48499457988,0.045882699242034,20.4263917214291,0.000270746867885038,0,0
4041,0.043208,0.28531,0.62793,3.417,-37.003,0,0.054549,2.5049,1.8126,0.71469,0.209965358,0.037641,1526.4,3.5049,0.054549,2027.96779888039,163.41,0.79688,0.060885,0.023837581,0.23945,0.69105,0.19938,6.8635,5.593,3.4046,0.14997,0.034279,50.026,7.2961,6.6437,-0.082968,1.8126,0.71469,-0.045772923,0.089948,0.12755,0.033591,174.06,10.651,0.053246,0.29353,156.26,0.047207,0.026043804,3.1114,0.2598,0.13706,6.3658,6.3658,1594,-0.045774,0.060456,0.97222,0.035693797,2.2337,34.269,52.316,6.976905312,16.144,0.1514397192,-3675.826204174,0.0604569813485567,2.88662749032535,0.00936188298409193,0,0
4042,0.4758,0.31218,0.55645,2.7857,98.072,0,0.59008,2.2033,2.6139,0.68782,1.893649113,0.23363,186.59,3.2033,0.59008,16396.9107463519,0,0.99067,0.59411,0.182026856,1.4052,0.64932,1.5901,147.74,4.2175,3.1135,0.074544,0.22729,56.423,6.469,6.4573,0.59807,2.6139,0.68782,0.228803703,0.41793,0.016929,0.22729,103.03,103.03,NA,2.7857,0,0.57352,0.219411607,2.7807,0.31161,0.15458,5.2132,5.2132,722.58,0.2288,0.69174,0.77426,0.000828705,NA,3.5427,43.513,8.388370078,19.811,1.52413014,-42859.2743144322,0.691750748742403,4.69745709407853,NA,0,0
4043,0.049877,0.60545,0.28238,1.5221,3.7463,0.17747,0.064146,0.61793,1.0764,0.37413,0.118608779,0.13234,2186.6,1.6517,0.064146,16469.2756340905,40.959,0.63005,0.051016,0.046336864,0.22533,0.37413,0.14336,0.71904,1.5971,5.337,0.77306,0.083996,278.22,1.3119,0.084261,0.051016,0.8037,0.43876,0.04739502,0.3786,0.22636,0.066803,295.58,254.62,0.58201,1.3637,44.087,0.014097,0.013096433,1.3596,0.54082,0.76225,2.116,2.4816,61356,0.070949,0.13332,0.92905,0.2273274,8.9114,1.4335,258.48,1.990311009,4.3193,0.0823818409,-17727.385841759,0.133314623259295,3.81188469438345,0.000299851900620569,0,0
4044,0.10583,0.30631,0.3291,2.3789,-6.1939,-0.29352,0.11082,2.1934,1.1132,0.67186,0.46430367,0.1382,642,3.2647,0.11082,11494.1945995161,99.097,0.91535,0.14319,0.095068272,-0.27185,0.67186,0.55223,1.2649,0.76143,4.4306,0.1701,0.087946,76.959,4.7428,0.46747,0.14319,1.3561,0.73949,0.128629177,0.40778,0.048764,0.11363,136.27,37.173,0.30933,0.94546,110.31,0.079866,0.07174452,1.8536,0.23868,0.21085,1.5545,1.7109,8869.2,0.10167,0.15752,0.89833,0.13315274,3.6832,9.819,69.135,4.663985252,2.9155,0.345503201,-12795.1835839414,0.157517935284137,3.38255849285931,0.000824388918420076,0,0
4045,-0.18064,0.956,0.048107,1.057,-70.613,0,-0.18064,0.046024,2.693,0.043999,-0.213871327,-0.056914,-2276.7,1.046,-0.18064,-7134.49112501757,78.899,0.703,-0.15969,-0.067077609,-0.22169,-0.0096257,-0.16032,-6.2697,0.44844,3.4651,0.3409,-0.058215,107.7,3.389,2.9941,-0.16942,2.693,0.15538,-0.062911251,0.071082,-0.24084,-0.059298,112.86,33.961,-0.31032,0.36775,74.229,-0.18706,-0.069461567,0.93381,0.84462,0.29507,0.41015,1.4484,140.37,-0.062911,-4.1056,1.0659,2.531443896,4.6262,10.748,114.48,3.188416092,25.103,-0.18894944,19213.0313302703,-4.1055478533603,55.9793793003097,0.00289593290841082,0,0
4046,0.17429,0.18798,0.41043,3.4438,63.08,0,0.17429,4.3198,2.4226,0.81202,1.03774933,0.071942,393.67,5.3198,0.17429,12977.9972664184,1.5866,1.2081,0,0.071943367,0.68714,0.60964,0.92718,0,0.97348,4.0992,0.045654,0.14388,27.947,13.061,11.669,0.098749,2.4226,0.83205,0.040761578,0.55326,NA,0,73.142,71.556,16.551,3.3811,1.7522,0,0,3.0769,0.16795,0.076566,1.926,1.9735,5158,0.094554,0.21463,0.91082,0.02466688,230.06,5.1009,25.304,14.42453111,5.746,0.927187942,-31440.321890936,0.21463757050319,5.90258996662037,0.00943439733249213,0,0
4047,0.029745,0.22589,0.47745,3.1733,14.994,-0.0016438,0.029745,3.427,0.99185,0.77411,0.13539533,0.038916,2136.1,4.427,0.029745,2123.98890062856,160.74,0.90065,0,0.029989414,0.028101,0.028101,0.17088,NA,1.5764,4.0573,0.21192,0.069328,121.33,3.0083,2.9258,0.0059099,0.99185,0.77411,0.005958461,0.13281,0.85049,0,245.81,85.066,0.068098,1.185,241.24,-0.0088532,-0.008925946,3.0862,0.21969,0.33242,2.556,2.556,5447.3,0.33368,0.038425,0.70309,0.008009198,2.2707,4.2908,80.846,4.514770813,3.2749,0.131681115,-2106.63979225384,0.0384247716732764,2.07739030264949,0.00869441309027797,0,0
